query_id,family,source,date_searched,paper_id,corpus_id,title,authors,year,publication_date,venue,publication_types,doi,arxiv_id,pubmed_id,url,is_open_access,open_access_pdf_url,citation_count,reference_count,influential_citation_count,fields_of_study,s2_fields_of_study,abstract
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,3e003dbcb892bdea87ecb3efc122f96778f84f05,140677208,Simulation Of Concentrations And Depositions Of Particle Matter Caused By Drilling Discharges. Comparison Between Field Measurements And Simulation Results At Coral Locations.,H. Rye; Morten Loekken; J. Moe; M. K. Ditlevsen,2012,,,,10.2118/156775-MS,,,https://www.semanticscholar.org/paper/3e003dbcb892bdea87ecb3efc122f96778f84f05,False,,4,0,0,Environmental Science,Environmental Science; Environmental Science; Geology,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,3f416a9a9da6bc1b0849ae5481a0aca24ca1367b,219000359,"Effects and recovery of larvae of the cold-water coral Lophelia pertusa (Desmophyllum pertusum) exposed to suspended bentonite, barite and drill cuttings.",J. Järnegren; S. Brooke; H. Jensen,2020,2020-04-24,Marine Environmental Research,JournalArticle,10.1016/j.marenvres.2020.104996,,32501265,https://www.semanticscholar.org/paper/3f416a9a9da6bc1b0849ae5481a0aca24ca1367b,True,https://www.sciencedirect.com/science/article/pii/S0141113619307913/pdf,8,51,0,Medicine; Environmental Science,Medicine; Environmental Science; Environmental Science,"Fossil fuel drilling operations create sediment plumes and release waste materials into the ocean. These operations sometimes occur close to sensitive marine ecosystems, such as cold-water corals. While there have been several studies on the effects of energy industry activities on adult corals, there is very little information on potential impacts to their early life history stages. Larval stages of many marine organisms, including cold-water corals use cilia as a means of feeding and swimming, and if these structures become clogged with suspended particulates, the larvae may sink and be lost to the system. The objective of this study was to understand the response of Lophelia pertusa larvae to a different drilling waste components, and assess post-exposure recovery. Larvae of two ages (eight and 21 days) were exposed to a range of concentrations of bentonite, barite and drill cuttings. Larval sensitivity was assessed using the concentration at which 50% of the larvae showed behavioral effects (EC50) or lethal effects (LC50). Larvae showed greatest sensitivity to bentonite, followed by barite and drill cuttings, and also showed age-related responses that differed among the test materials. Post exposure recovery was variable across materials, with larvae exposed to bentonite having the lowest recovery rates. Understanding the vulnerability of early life history stages to human activities can help inform management strategies to preserve reproductive capacity of important marine ecosystems."
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,4910860a2ddd4062f8a263b68ab2320222207886,51667287,Potential Impacts of Offshore Oil and Gas Activities on Deep-Sea Sponges and the Habitats They Form.,J. Vad; G. Kazanidis; L. Henry; Daniel O. B. Jones; O. Tendal; S. Christiansen; Theodore B. Henry; Theodore B. Henry; Theodore B. Henry; J. Roberts,2018,,Advances in Marine Biology,Review; JournalArticle,10.1016/bs.amb.2018.01.001,,30012276,https://www.semanticscholar.org/paper/4910860a2ddd4062f8a263b68ab2320222207886,True,https://www.pure.ed.ac.uk/ws/files/50841106/SpongeReview_FinalDraft.pdf,26,109,0,Environmental Science; Medicine,Environmental Science; Medicine; Environmental Science,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,4c4d4249f66ea8b2b495f08bb2d0b6895325415b,126862441,"Chapter 17 Effects of Drilling Mud on the Growth Rate of the Reef-Building Coral, Montastrea Annularis",J. H. Hudson; Daniel M. Robbin,1980,,,,10.1016/S0422-9894(08)71394-1,,,https://www.semanticscholar.org/paper/4c4d4249f66ea8b2b495f08bb2d0b6895325415b,False,,28,0,1,Geology,Geology; Environmental Science,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,4da5b11209e88f522ee43f74acc4ec68603a301e,82274402,"Biochemical measures of coral metabolic activity, nutritional status, and microbial infection with exposure to oil- and gas-well drilling fluids",D. White; J. Nickels; M. J. Gehron; J. Parker; R. F. Martz,1987,1987-03-01,,,,,,https://www.semanticscholar.org/paper/4da5b11209e88f522ee43f74acc4ec68603a301e,False,,1,0,0,Chemistry,Chemistry; Environmental Science; Biology,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,517255e58e4222351fa7c9a4229ecd8f5dbd8d54,73712946,"Modeling Drill Cuttings Sedimentation on Corals for Exploration Wells Z-1 and B-1, Offshore Sabah",S. Y. Teh; H. Koh,2016,,,,10.18178/IJESD.2016.7.12.904,,,https://www.semanticscholar.org/paper/517255e58e4222351fa7c9a4229ecd8f5dbd8d54,True,https://doi.org/10.18178/ijesd.2016.7.12.904,0,30,0,Geology,Geology; Environmental Science; Geology,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,5266f9cffdf8f80016895e7a6d6bb2b3b3e1b2f4,129303363,Advanced classification of carbonate sediments based on physical properties,T. Insua; L. Hamel; K. Moran; L. M. Anderson; J. Webster,2015,2015-02-01,,,10.1111/sed.12168,,,https://www.semanticscholar.org/paper/5266f9cffdf8f80016895e7a6d6bb2b3b3e1b2f4,True,https://digitalcommons.uri.edu/cs_facpubs/83,13,26,1,Geology,Geology; Geology,"Physical properties such as bulk density (gamma ray attenuation), P‐wave velocity (primary or compressional wave acoustic velocity), electrical resistivity and magnetic susceptibility are related to characteristics of the marine sediments that, in turn, are indicative of the lithology. Non‐destructive physical properties are routinely measured during Mission Specific Platform expeditions conducted by the Integrated Ocean Drilling Program using a multi‐sensor core logger on whole cores. The goal of this study was to develop linear and non‐linear relations among physical properties and different types of carbonate sediment to identify relevant information that may aid in the classification of carbonates. The database and model presented here integrate sedimentology with physical properties data. Data were analysed using three techniques: Linear Discriminant Analysis, Random Forest and Support Vector Machines. The models that best describe the nature of the data are Random Forest and Support Vector Machines, reaching up to 79% and 74% total accuracy, respectively. This article presents an application of machine learning as a potentially useful tool for classifying sediment types, developed specifically for assisting with the challenging identification of the lithologies in coral cores. This technique can also be used for provisional core description prior to splitting, thereby enabling identification and preservation of potentially critical intervals for special analyses and studies. These methods of data analysis can also assist with sample selection for specific studies. Other applications include the interpretation of lithotypes from wireline geophysical logging data, particularly in boreholes where core recovery is poor or sampling is limited to drill cuttings."
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,5592bb354d7009861705fe41e6d3ee0387ab175c,129454022,Tracing the Fate of Petroleum Drilling Fluids in the Northwest Gulf of Mexico,J. Trefry; R. P. Trocine; D. Meyer,1981,,,,10.1109/OCEANS.1981.1151479,,,https://www.semanticscholar.org/paper/5592bb354d7009861705fe41e6d3ee0387ab175c,False,,4,1,0,Geology,Geology; Environmental Science; Geology,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,5fa21dd9145b7fcc81b34440665df698b18a4988,128177758,Effects of Drilling Fluids on Reef Corals: A Review,R. Dodge; A. Szmant-Froelich,1985,,,Review,,,,https://www.semanticscholar.org/paper/5fa21dd9145b7fcc81b34440665df698b18a4988,False,,19,0,1,Environmental Science,Environmental Science; Environmental Science; Geology,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,5fbaf80b941d63fd43f2a8acc03d4d748163c64d,302032,"The Ba/Ca record of corals from the Southern Gulf of Mexico: contributions from land-use changes, fluvial discharge and oil-drilling muds.",J. Carriquiry; G. Horta-Puga,2010,2010-09-01,Marine Pollution Bulletin,JournalArticle,10.1016/j.marpolbul.2010.06.007,,20599233,https://www.semanticscholar.org/paper/5fbaf80b941d63fd43f2a8acc03d4d748163c64d,False,,52,33,2,Geology; Medicine,Geology; Medicine; Environmental Science; Geology,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,678a285de9a5ea4b6fe7b98efb928fdef867883e,129084613,Environmental Monitoring Of Three Exploratory Oil And Gas Wells Drilled Near The East Flower Garden Bank In The Gulf Of Mexico,D. Gettleson; R. Putt; R. Hammer; Chae E. Laird,1981,,,,10.4043/4061-MS,,,https://www.semanticscholar.org/paper/678a285de9a5ea4b6fe7b98efb928fdef867883e,False,,0,0,0,Environmental Science,Environmental Science; Environmental Science,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,6b54331d144b5f7d2279fa137d95612393d590b2,8257903,Sedimentation on the cold-water coral Lophelia pertusa: cleaning efficiency from natural sediments and drill cuttings.,A. Larsson; A. Purser,2011,2011-06-01,Marine Pollution Bulletin,JournalArticle,10.1016/j.marpolbul.2011.03.041,,21529851,https://www.semanticscholar.org/paper/6b54331d144b5f7d2279fa137d95612393d590b2,False,,93,51,9,Geology; Medicine,Geology; Medicine; Environmental Science,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,732f77ac54b98ed0f276cb8f80d8988756c8d07c,30137782,Environmental Impacts of the Deep-Water Oil and Gas Industry: A Review to Guide Management Strategies,Erik Cordes; Daniel O. B. Jones; T. Schlacher; D. Amon; Â. Bernardino; S. Brooke; R. Carney; Danielle M. DeLeo; K. Dunlop; E. Escobar-Briones; A. Gates; L. Génio; J. Gobin; L. Henry; Santiago Herrera; S. Hoyt; M. Joye; S. Kark; N. Mestre; A. Metaxas; S. Pfeifer; K. Sink; A. Sweetman; U. Witte,2016,2016-09-16,Frontiers in Environmental Science,Review,10.3389/fenvs.2016.00058,,,https://www.semanticscholar.org/paper/732f77ac54b98ed0f276cb8f80d8988756c8d07c,True,https://www.frontiersin.org/articles/10.3389/fenvs.2016.00058/pdf,278,260,6,Environmental Science,Environmental Science; Environmental Science,"The industrialization of the deep sea is expanding worldwide. Expanding oil and gas exploration activities in the absence of sufficient baseline data in these ecosystems has made environmental management challenging. Here, we review the types of activities that are associated with global offshore oil and gas development in water depths over 200 m, the typical impacts of these activities, some of the more extreme impacts of accidental oil and gas releases, and the current state of management in the major regions of offshore industrial activity including 18 exclusive economic zones. Direct impacts of infrastructure installation, including sediment resuspension and burial by seafloor anchors and pipelines, are typically restricted to a radius of approximately 100 m on from the installation on the seafloor. Discharges of water-based and low-toxicity oil-based drilling muds and produced water can extend over 2 km, while the ecological impacts at the population and community levels on the seafloor are most commonly on the order of 200-300 m from their source. These impacts may persist in the deep sea for many years and likely longer for its more fragile ecosystems, such as cold-water corals. This synthesis of information provides the basis for a series of recommendations for the management of offshore oil and gas development. An effective management strategy, aimed at minimizing risk of significant environmental harm, will typically encompass regulations of the activity itself (e.g. discharge practices, materials used), combined with spatial (e.g. avoidance rules and marine protected areas) and temporal measures (e.g. restricted activities during peak reproductive periods). Spatial management measures that encompass representatives of all of the regional deep-sea community types is important in this context. Implementation of these management strategies should consider minimum buffer zones to displace industrial activity beyond the range of typical impacts: at least 2 km from any discharge points and surface infrastructure and 200 m from seafloor infrastructure with no expected discharges. Although managing natural resources is, arguably, more challenging in deep-water environments, inclusion of these proven conservation tools contributes to robust environmental management strategies for oil and gas extraction in the deep sea."
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,75cb529fee363c6333669ec9ae2b5b82f6f4ab6d,1440679,Monitoring strategies for drill cutting discharge in the vicinity of cold-water coral ecosystems.,A. Purser; L. Thomsen,2012,2012-11-01,Marine Pollution Bulletin,JournalArticle,10.1016/j.marpolbul.2012.08.003,,22935521,https://www.semanticscholar.org/paper/75cb529fee363c6333669ec9ae2b5b82f6f4ab6d,False,,36,66,0,Environmental Science; Medicine,Environmental Science; Medicine; Environmental Science,
SS_SED_DRILLING_01,SED_DRILLING,Semantic Scholar Academic Graph API,2026-08-13,7b057e6a5aea501c4c8daf01d9c41fdb2521a3c6,126629040,Recovery at Morvin: SERPENT final report,A. Gates; Daniel O. B. Jones,2010,2010-07-01,,Review,,,,https://www.semanticscholar.org/paper/7b057e6a5aea501c4c8daf01d9c41fdb2521a3c6,False,,1,0,0,Geology,Geology; Environmental Science; Geology,
