query_id,family,source,date_searched,paper_id,corpus_id,title,authors,year,publication_date,venue,publication_types,doi,arxiv_id,pubmed_id,url,is_open_access,open_access_pdf_url,citation_count,reference_count,influential_citation_count,fields_of_study,s2_fields_of_study,abstract
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,6703740e404adcced50f795067c6f1ce2ec2f3c4,54771927,"Distribution and Abundance of the Sponge Spheciospongia vagabunda (Ridley, 1884) (Phylum: Porifera, Class: Demospongiae) in a Shallow Mauritian Lagoon",Sandeep S. Beepat; C. Appadoo; D. Marie; J. Paula; K. Sivakumar,2014,,,,,,,https://www.semanticscholar.org/paper/6703740e404adcced50f795067c6f1ce2ec2f3c4,False,,1,43,0,,Environmental Science,
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,738292c16e73cb8e334236033ca85e97745aacb1,105295385,"Data associated with Grant et al (MER) ""Suspended sediment causes feeding current arrests in the glass sponge Aphrocallistes vastus""",S. Leys; Nathan L. Grant,2018,2018-02-09,,,10.7939/R3KS6JJ80,,,https://www.semanticscholar.org/paper/738292c16e73cb8e334236033ca85e97745aacb1,False,,0,0,0,Chemistry,Chemistry; Environmental Science; Biology,
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,7c041700e1c1574783d4cb5645da3d33ebb9bb28,133218369,Effect of suspended sediments on the pumping rates of three species of glass sponge in situ,Nathan L. Grant; E. Matveev; Amanda S. Kahn; S. Archer; A. Dunham; R. Bannister; D. Eerkes-Medrano; S. Leys,2019,2019-04-18,Marine Ecology Progress Series,,10.3354/MEPS12939,,,https://www.semanticscholar.org/paper/7c041700e1c1574783d4cb5645da3d33ebb9bb28,True,https://www.int-res.com/articles/meps_oa/m615p079.pdf,22,58,2,Biology,Biology; Environmental Science,"The largest known glass sponge reefs in Canada are within the Hecate Strait and Queen Charlotte Sound Glass Sponge Reefs Marine Protected Area (HSQCS-MPA) in British Columbia. However, human activities outside the core MPA boundaries, such as trawling, can create plumes of suspended sediments capable of travelling large distances. We studied the response of 3 glass sponge species to changes in suspended sediment concentrations (SSCs) at 170 m depth inside the HSQCS-MPA. Two species reduced excurrent flow rate in response to natural and experimentally induced increases in suspended sediment. Background suspended sediment levels were low and showed little variation (2.71 ± 0.09 mg l−1, mean ± SD). Species varied in the threshold of SSCs that triggered arrests. Sediment concentrations of 2.8− 6.4 mg l−1 caused arrests in Rhabdocalyptus dawsoni, while Heterochone calyx did not arrest until concentrations reached 5−10 mg l−1. Very small, but prolonged increases of suspended sediments (<1 mg l−1 for R. dawsoni and 3.2 mg l−1 for H. calyx) caused arrests of several hours in R. dawsoni and prolonged periods of reduced flow in H. calyx. No arrests were observed in Farrea occa, even after repeated exposures up to 57 mg l−1. A sediment transport model showed that sediment concentrations can remain high enough to affect sponge behaviour as far as 2.39 km from the source of the plume. The results highlight the importance of understanding the biology of different species for establishment of adequate boundaries in MPAs."
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,8740d73fad702406860cbbdc1b1cf868bb1ca095,214690368,"Characteristics of hydrate-bound hydrocarbons retrieved from southern Lavrentyev seabed fault, the Sea of Okhotsk",S. Goto; S. Morita; M. Tanahashi; T. Kanamatsu; A. Hachikubo; S. Kataoka; Hideaki; Machiyama; M. Kinoshita; M. Yamano; O. Matsubayashi,2011,,,Review,,,,https://www.semanticscholar.org/paper/8740d73fad702406860cbbdc1b1cf868bb1ca095,False,,0,7,0,,Environmental Science; Geology,
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,9f5aba21863d1eb75f34f911434ea60531184840,214639382,Deep-sea sponge grounds as nutrient sinks: denitrification is common in boreo-Arctic sponges,Christine Rooks; J. K. Fang; P. Mørkved; Rui Zhao; H. Rapp; J. Xavier; F. Hoffmann,2020,2020-03-06,,,10.5194/bg-17-1231-2020,,,https://www.semanticscholar.org/paper/9f5aba21863d1eb75f34f911434ea60531184840,True,https://bg.copernicus.org/articles/17/1231/2020/bg-17-1231-2020.pdf,26,93,1,Chemistry,Chemistry; Environmental Science,"Abstract. Sponges are commonly known as general nutrient providers for the marine
ecosystem, recycling organic matter into various forms of bioavailable
nutrients such as ammonium and nitrate. In this study we challenge this
view. We show that nutrient removal through microbial denitrification is a
common feature in six cold-water sponge species from boreal and Arctic
sponge grounds. Denitrification rates were quantified by incubating sponge
tissue sections with 15 NO 3 - -amended oxygen-saturated
seawater, mimicking conditions in pumping sponges, and de-oxygenated
seawater, mimicking non-pumping sponges. It was not possible to detect any rates of anaerobic ammonium
oxidation (anammox) using incubations with 15 NH 4 + . Denitrification rates of the different sponge species ranged
from below detection to 97 nmol N cm −3 sponge d −1 under oxic
conditions, and from 24 to 279 nmol N cm −3 sponge d −1 under
anoxic conditions. A positive relationship between the highest potential rates of
denitrification (in the absence of oxygen) and the species-specific
abundances of nirS and nirK genes encoding nitrite reductase, a key enzyme for
denitrification, suggests that the denitrifying community in these sponge
species is active and prepared for denitrification. The lack of a lag phase
in the linear accumulation of the 15N -labelled N2 gas in any of
our tissue incubations is another indicator for an active community of
denitrifiers in the investigated sponge species. Low rates for coupled nitrification–denitrification indicate that also under
oxic conditions, the nitrate used to fuel denitrification rates was derived rather
from the ambient seawater than from sponge nitrification. The lack of nifH
genes encoding nitrogenase, the key enzyme for nitrogen fixation, shows that
the nitrogen cycle is not closed in the sponge grounds. The denitrified
nitrogen, no matter its origin, is then no longer available as a nutrient
for the marine ecosystem. These results suggest a high potential denitrification capacity of deep-sea
sponge grounds based on typical sponge biomass on boreal and Arctic sponge
grounds, with areal denitrification rates of 0.6 mmol N m −2  d −1 assuming non-pumping sponges and still 0.3 mmol N m −2  d −1 
assuming pumping sponges. This is well within the range of denitrification
rates of continental shelf sediments. Anthropogenic impact and global change
processes affecting the sponge redox state may thus lead to deep-sea
sponge grounds changing their role in marine ecosystem from being mainly
nutrient sources to becoming mainly nutrient sinks."
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,a128564e9af1dde14f157e47c48651e84d93eb7b,133147007,"A NEW, LARGE, LATE PLEISTOCENE DEMOSPONGE FROM",J. Rigby; K. Cunningham,2007,,,,,,,https://www.semanticscholar.org/paper/a128564e9af1dde14f157e47c48651e84d93eb7b,False,,1,14,0,Geology,Geology; Geology,
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,dd7490d786936f0f171a9ad2c6c2e70c6a260dfc,52063019,Microhabitat type determines the composition of nematode communities associated with sediment-clogged cold-water coral framework in the Porcupine Seabight (NE Atlantic),M. Raes; A. Vanreusel,2006,2006-12-01,,,10.1016/J.DSR.2006.08.012,,,https://www.semanticscholar.org/paper/dd7490d786936f0f171a9ad2c6c2e70c6a260dfc,True,https://biblio.ugent.be/publication/358202/file/458772.pdf,69,57,3,Biology,Biology; Environmental Science,
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,ddc5f175d585d4ea59d8722b3dee2757cb1e3ec5,3942311,Suspended sediment causes feeding current arrests in situ in the glass sponge Aphrocallistes vastus.,Nathan L. Grant; E. Matveev; Amanda S. Kahn; S. Leys,2018,2018-06-01,Marine Environmental Research,JournalArticle,10.1016/j.marenvres.2018.02.020,,29549972,https://www.semanticscholar.org/paper/ddc5f175d585d4ea59d8722b3dee2757cb1e3ec5,False,,27,56,1,Medicine; Geology,Medicine; Geology; Environmental Science,"Bottom-contact trawling generates large, moving clouds of suspended sediments that can alter the behaviour of organisms adjacent to trawl paths. While increased suspended sediment concentrations (SSCs) are known to cause glass sponges to arrest filtration in lab studies, the response of sponges to sediment in situ is not yet known. Here we describe arrest behaviours in response to increased SSCs recorded from the glass sponge Aphrocallistes vastus at the Fraser Ridge sponge reef in the Strait of Georgia, British Columbia, Canada. We identified 23 arrests of the sponges' feeding current during experimental disturbances that raised SSC to between 10 and 80 mg l-1. Single arrests lasted 4.25 ± 1.3 min (±SD) and were characterized by a 2 cm s-1 reduction in feeding current lasting 0.5-3 min (mean 1.91 ± 0.97 min, n = 19). In comparison, coughing arrests varied in length (31 ± 22.89 min) with arrest phases lasting 4-15 min (10.46 ± 5.26 min, n = 4). Coughing arrests showed a distinctive on/off pattern as sponge filtration returned to normal excurrent velocities, distinguishing them from single arrests. The onset of both arrest types was correlated with elevated SSCs (r = -0.83 to -0.92). Natural SSCs at the reef averaged 4.4 mg l-1 and were correlated with tidal flow (r = 0.86 to 0.89). The combined data provide evidence that suspended sediments can stop glass sponge feeding in situ even at SSCs below those known to be generated by trawling."
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,e40d56d73b11ccce427dc65c09b79c3ed1ed4743,250653903,A New Method of Determining Glass Sponge Reef Adaptive Management Zones for the Hecate Strait and Queen Charlotte Sound Marine Protected Area,G. Han; Jon Chamberlain; C. Webber; C. Hannah,2022,2022-07-15,Journal of Marine Science and Engineering,,10.3390/jmse10070971,,,https://www.semanticscholar.org/paper/e40d56d73b11ccce427dc65c09b79c3ed1ed4743,True,https://www.mdpi.com/2077-1312/10/7/971/pdf?version=1657877514,2,12,0,,Environmental Science,"The world’s largest living glass sponge reefs, located in the Hecate Strait and Queen Charlotte Sound off British Columbia, are impacted by bottom contact fishing gear. The existing Adaptive Management Zones (AMZs) for the protection of these reefs were determined by considering the potential exposure of glass sponges to suspended sediment due to mobile bottom-contact fishing, but without considering their pumping arrest threshold concentrations. Here, we develop a new method that uses a sediment transport model under horizontally variable near-bottom currents and newly available sponge reef pumping arrest thresholds to determine the size and shape of AMZ for the northern reefs in the Hecate Strait and Queen Charlotte Sound Marine Protected Area. The resulting AMZ is larger than the existing AMZ due to the observation that the largest currents are not always in the direction of the dominant tidal flows, the introduction of the new pumping arrest threshold, and the inclusion of a background sediment concentration. The new AMZ boundary could provide more adequate protection for the glass sponge reefs from the effects of sedimentation induced by mobile, bottom-contact fishing activity. The new method is applicable to other glass sponge reefs in British Columbia waters."
SS_MECH_FEEDING_PUMPING_SPONGE_01,MECH_FEEDING_PUMPING_SPONGE,Semantic Scholar Academic Graph API,2026-08-13,f66c7be4d43a636846497ea3c220ac2cc0a7da7f,46145953,Accumulation of Cd by the marine sponge Halichondria panicea pallas: effects upon filtration rate and its relevance for biomonitoring,Thomas Olesen; J. M. Weeks,1994,1994-05-01,Bulletin of Environmental Contamination and Toxicology,JournalArticle,10.1007/BF00195494,,8186644,https://www.semanticscholar.org/paper/f66c7be4d43a636846497ea3c220ac2cc0a7da7f,False,,47,9,2,Medicine; Biology,Medicine; Biology; Environmental Science,
